Drone,Time,North,East,Altitude,Vx,Vy
1, 2.18, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.18, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.19, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.19, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.20, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.20, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.21, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.21, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.22, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.22, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.23, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.23, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.24, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.24, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.25, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.25, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.26, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.26, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.27, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.27, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.28, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.28, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.29, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.29, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.30, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.30, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.31, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.31, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.32, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.32, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.33, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.33, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.34, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.34, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.35, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.35, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.36, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.36, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.37, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.37, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.38, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.38, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.39, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.39, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.40, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.40, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.41, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.41, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.42, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.42, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.43, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.43, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.44, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.44, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.45, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.45, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.46, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.46, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.47, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.47, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.48, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.48, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.49, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.49, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.50, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.50, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.51, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.51, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.52, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.52, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.53, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.53, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.54, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.54, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.55, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.55, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.56, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.56, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.57, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.57, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.58, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.58, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.59, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.59, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.60, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.60, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.61, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.61, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.62, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.62, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.63, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.63, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.64, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.64, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.65, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.65, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.66, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.66, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.67, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.67, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.68, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.68, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.69, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.69, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.70, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.70, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.71, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.71, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.72, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.72, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.73, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.73, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.74, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.74, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.75, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.75, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.76, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.76, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.77, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.77, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.78, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.78, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.79, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.79, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.80, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.80, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.81, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.81, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.82, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.82, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.83, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.83, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.84, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.84, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.85, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.85, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.86, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.86, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.87, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.87, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.88, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.88, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.89, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.89, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.90, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.90, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.91, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.91, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.92, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.92, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.93, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.93, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.94, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.94, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.95, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.95, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.96, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.96, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.97, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.97, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.98, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.98, 7.19, 29.74, -0.00, 2.04, -4.17
1, 2.99, 22.96, -1.35, -0.00, 4.69, -0.61
2, 2.99, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.00, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.00, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.01, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.01, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.02, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.02, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.03, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.03, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.04, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.04, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.05, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.05, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.06, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.06, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.07, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.07, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.08, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.08, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.09, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.09, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.10, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.10, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.11, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.11, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.12, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.12, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.13, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.13, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.14, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.14, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.15, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.15, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.16, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.16, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.17, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.17, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.18, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.18, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.19, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.19, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.20, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.20, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.21, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.21, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.22, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.22, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.23, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.23, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.24, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.24, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.25, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.25, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.26, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.26, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.27, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.27, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.28, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.28, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.29, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.29, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.30, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.30, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.31, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.31, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.32, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.32, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.33, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.33, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.34, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.34, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.35, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.35, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.36, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.36, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.37, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.37, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.38, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.38, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.39, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.39, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.40, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.40, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.41, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.41, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.42, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.42, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.43, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.43, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.44, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.44, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.45, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.45, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.46, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.46, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.47, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.47, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.48, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.48, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.49, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.49, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.50, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.50, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.51, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.51, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.52, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.52, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.53, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.53, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.54, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.54, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.55, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.55, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.56, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.56, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.57, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.57, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.58, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.58, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.59, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.59, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.60, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.60, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.61, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.61, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.62, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.62, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.63, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.63, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.64, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.64, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.65, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.65, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.66, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.66, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.67, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.67, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.68, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.68, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.69, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.69, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.70, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.70, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.71, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.71, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.72, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.72, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.73, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.73, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.74, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.74, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.75, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.75, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.76, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.76, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.77, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.77, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.78, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.78, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.79, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.79, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.80, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.80, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.81, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.81, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.82, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.82, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.83, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.83, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.84, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.84, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.85, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.85, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.86, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.86, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.87, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.87, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.88, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.88, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.89, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.89, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.90, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.90, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.91, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.91, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.92, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.92, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.93, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.93, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.94, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.94, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.95, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.95, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.96, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.96, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.97, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.97, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.98, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.98, 7.19, 29.74, -0.00, 2.04, -4.17
1, 3.99, 22.96, -1.35, -0.00, 4.69, -0.61
2, 3.99, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.00, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.00, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.01, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.01, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.02, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.02, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.03, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.03, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.04, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.04, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.05, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.05, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.06, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.06, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.07, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.07, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.08, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.08, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.09, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.09, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.10, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.10, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.11, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.11, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.12, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.12, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.13, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.13, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.14, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.14, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.15, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.15, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.16, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.16, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.17, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.17, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.18, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.18, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.19, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.19, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.20, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.20, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.21, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.21, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.22, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.22, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.23, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.23, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.24, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.24, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.25, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.25, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.26, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.26, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.27, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.27, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.28, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.28, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.29, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.29, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.30, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.30, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.31, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.31, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.32, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.32, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.33, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.33, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.34, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.34, 7.19, 29.74, -0.00, 2.04, -4.17
1, 4.35, 22.96, -1.35, -0.00, 4.69, -0.61
2, 4.35, 7.19, 29.74, -0.00, 2.04, -4.17
