Drone,Time,North,East,Altitude,Vx,Vy
1, 10.20, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.20, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.20, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.21, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.21, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.21, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.22, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.22, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.22, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.23, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.23, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.23, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.24, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.24, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.24, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.25, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.25, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.25, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.26, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.26, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.26, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.27, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.27, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.27, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.28, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.28, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.28, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.29, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.29, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.29, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.30, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.30, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.30, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.31, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.31, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.31, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.32, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.32, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.32, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.33, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.33, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.33, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.34, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.34, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.34, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.35, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.35, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.35, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.36, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.36, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.36, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.37, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.37, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.37, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.38, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.38, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.38, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.39, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.39, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.39, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.40, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.40, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.40, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.41, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.41, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.41, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.42, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.42, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.42, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.43, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.43, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.43, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.44, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.44, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.44, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.45, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.45, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.45, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.46, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.46, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.46, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.47, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.47, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.47, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.48, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.48, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.48, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.49, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.49, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.49, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.50, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.50, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.50, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.51, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.51, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.51, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.52, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.52, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.52, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.53, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.53, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.53, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.54, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.54, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.54, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.55, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.55, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.55, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.56, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.56, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.56, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.57, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.57, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.57, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.58, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.58, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.58, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.59, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.59, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.59, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.60, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.60, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.60, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.61, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.61, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.61, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.62, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.62, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.62, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.63, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.63, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.63, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.64, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.64, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.64, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.65, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.65, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.65, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.66, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.66, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.66, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.67, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.67, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.67, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.68, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.68, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.68, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.69, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.69, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.69, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.70, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.70, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.70, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.71, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.71, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.71, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.72, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.72, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.72, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.73, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.73, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.73, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.74, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.74, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.74, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.75, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.75, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.75, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.76, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.76, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.76, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.77, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.77, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.77, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.78, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.78, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.78, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.79, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.79, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.79, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.80, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.80, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.80, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.81, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.81, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.81, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.82, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.82, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.82, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.83, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.83, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.83, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.84, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.84, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.84, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.85, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.85, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.85, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.86, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.86, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.86, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.87, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.87, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.87, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.88, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.88, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.88, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.89, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.89, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.89, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.90, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.90, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.90, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.91, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.91, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.91, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.92, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.92, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.92, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.93, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.93, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.93, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.94, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.94, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.94, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.95, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.95, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.95, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.96, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.96, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.96, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.97, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.97, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.97, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.98, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.98, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.98, 299.91, 200.09, -0.00, 2.64, -1.21
1, 10.99, 300.00, 200.00, -0.00, 0.07, 0.37
2, 10.99, 299.47, 199.86, -0.00, -1.62, -0.39
3, 10.99, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.00, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.00, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.00, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.01, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.01, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.01, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.02, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.02, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.02, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.03, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.03, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.03, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.04, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.04, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.04, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.05, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.05, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.05, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.06, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.06, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.06, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.07, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.07, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.07, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.08, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.08, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.08, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.09, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.09, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.09, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.10, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.10, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.10, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.11, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.11, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.11, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.12, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.12, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.12, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.13, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.13, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.13, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.14, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.14, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.14, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.15, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.15, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.15, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.16, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.16, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.16, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.17, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.17, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.17, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.18, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.18, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.18, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.19, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.19, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.19, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.20, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.20, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.20, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.21, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.21, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.21, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.22, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.22, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.22, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.23, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.23, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.23, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.24, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.24, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.24, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.25, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.25, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.25, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.26, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.26, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.26, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.27, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.27, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.27, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.28, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.28, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.28, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.29, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.29, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.29, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.30, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.30, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.30, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.31, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.31, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.31, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.32, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.32, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.32, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.33, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.33, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.33, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.34, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.34, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.34, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.35, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.35, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.35, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.36, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.36, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.36, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.37, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.37, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.37, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.38, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.38, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.38, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.39, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.39, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.39, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.40, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.40, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.40, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.41, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.41, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.41, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.42, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.42, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.42, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.43, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.43, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.43, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.44, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.44, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.44, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.45, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.45, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.45, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.46, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.46, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.46, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.47, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.47, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.47, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.48, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.48, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.48, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.49, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.49, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.49, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.50, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.50, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.50, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.51, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.51, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.51, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.52, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.52, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.52, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.53, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.53, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.53, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.54, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.54, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.54, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.55, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.55, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.55, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.56, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.56, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.56, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.57, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.57, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.57, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.58, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.58, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.58, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.59, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.59, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.59, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.60, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.60, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.60, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.61, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.61, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.61, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.62, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.62, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.62, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.63, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.63, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.63, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.64, 300.00, 200.00, -0.00, 0.07, 0.37
2, 11.64, 299.47, 199.86, -0.00, -1.62, -0.39
3, 11.64, 299.91, 200.09, -0.00, 2.64, -1.21
1, 11.65, 300.00, 200.00, -0.00, 0.07, 0.37
