Drone,Time,North,East,Altitude,Vx,Vy
9, 18.34, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.34, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.35, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.35, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.35, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.35, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.35, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.35, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.35, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.35, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.35, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.35, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.36, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.36, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.36, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.36, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.36, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.36, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.36, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.36, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.36, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.36, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.37, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.37, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.37, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.37, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.37, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.37, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.37, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.37, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.37, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.37, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.38, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.38, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.38, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.38, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.38, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.38, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.38, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.38, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.38, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.38, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.39, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.39, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.39, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.39, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.39, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.39, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.39, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.39, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.39, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.39, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.40, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.40, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.40, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.40, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.40, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.40, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.40, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.40, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.40, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.40, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.41, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.41, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.41, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.41, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.41, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.41, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.41, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.41, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.41, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.41, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.42, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.42, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.42, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.42, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.42, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.42, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.42, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.42, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.42, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.42, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.43, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.43, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.43, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.43, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.43, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.43, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.43, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.43, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.43, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.43, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.44, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.44, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.44, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.44, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.44, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.44, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.44, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.44, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.44, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.44, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.45, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.45, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.45, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.45, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.45, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.45, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.45, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.45, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.45, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.45, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.46, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.46, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.46, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.46, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.46, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.46, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.46, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.46, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.46, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.46, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.47, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.47, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.47, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.47, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.47, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.47, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.47, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.47, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.47, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.47, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.48, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.48, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.48, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.48, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.48, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.48, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.48, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.48, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.48, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.48, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.49, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.49, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.49, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.49, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.49, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.49, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.49, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.49, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.49, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.49, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.50, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.50, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.50, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.50, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.50, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.50, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.50, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.50, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.50, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.50, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.51, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.51, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.51, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.51, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.51, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.51, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.51, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.51, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.51, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.51, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.52, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.52, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.52, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.52, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.52, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.52, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.52, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.52, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.52, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.52, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.53, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.53, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.53, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.53, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.53, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.53, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.53, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.53, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.53, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.53, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.54, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.54, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.54, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.54, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.54, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.54, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.54, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.54, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.54, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.54, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.55, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.55, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.55, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.55, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.55, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.55, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.55, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.55, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.55, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.55, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.56, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.56, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.56, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.56, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.56, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.56, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.56, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.56, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.56, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.56, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.57, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.57, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.57, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.57, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.57, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.57, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.57, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.57, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.57, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.57, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.58, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.58, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.58, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.58, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.58, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.58, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.58, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.58, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.58, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.58, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.59, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.59, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.59, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.59, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.59, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.59, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.59, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.59, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.59, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.59, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.60, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.60, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.60, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.60, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.60, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.60, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.60, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.60, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.60, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.60, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.61, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.61, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.61, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.61, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.61, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.61, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.61, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.61, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.61, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.61, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.62, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.62, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.62, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.62, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.62, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.62, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.62, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.62, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.62, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.62, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.63, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.63, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.63, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.63, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.63, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.63, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.63, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.63, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.63, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.63, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.64, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.64, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.64, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.64, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.64, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.64, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.64, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.64, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.64, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.64, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.65, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.65, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.65, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.65, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.65, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.65, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.65, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.65, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.65, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.65, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.66, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.66, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.66, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.66, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.66, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.66, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.66, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.66, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.66, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.66, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.67, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.67, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.67, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.67, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.67, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.67, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.67, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.67, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.67, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.67, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.68, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.68, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.68, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.68, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.68, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.68, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.68, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.68, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.68, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.68, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.69, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.69, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.69, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.69, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.69, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.69, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.69, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.69, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.69, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.69, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.70, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.70, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.70, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.70, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.70, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.70, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.70, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.70, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.70, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.70, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.71, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.71, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.71, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.71, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.71, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.71, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.71, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.71, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.71, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.71, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.72, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.72, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.72, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.72, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.72, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.72, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.72, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.72, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.72, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.72, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.73, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.73, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.73, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.73, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.73, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.73, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.73, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.73, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.73, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.73, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.74, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.74, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.74, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.74, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.74, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.74, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.74, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.74, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.74, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.74, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.75, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.75, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.75, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.75, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.75, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.75, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.75, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.75, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.75, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.75, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.76, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.76, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.76, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.76, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.76, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.76, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.76, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.76, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.76, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.76, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.77, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.77, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.77, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.77, 221.07, 187.17, -0.00, -4.95, -1.44
5, 18.77, 138.22, 142.71, -0.00, 1.34, 2.46
6, 18.77, 161.77, 157.26, -0.00, -1.43, -2.40
7, 18.77, 94.71, 148.17, -0.00, 2.30, -0.08
8, 18.77, 205.31, 151.78, -0.00, -2.30, 0.08
9, 18.77, 138.80, 147.02, -0.00, 1.96, 1.60
10, 18.77, 161.20, 152.98, -0.00, -1.88, -1.62
1, 18.78, 78.93, 112.83, -0.00, 4.95, 1.43
2, 18.78, 57.09, 158.33, -0.00, 4.25, -2.66
3, 18.78, 242.92, 141.66, -0.00, -4.25, 2.67
4, 18.78, 221.07, 187.17, -0.00, -4.95, -1.44
