Drone,Time,North,East,Altitude,Vx,Vy
3, 9.39, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.40, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.40, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.40, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.41, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.41, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.41, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.42, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.42, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.42, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.43, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.43, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.43, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.44, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.44, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.44, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.45, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.45, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.45, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.46, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.46, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.46, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.47, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.47, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.47, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.48, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.48, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.48, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.49, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.49, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.49, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.50, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.50, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.50, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.51, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.51, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.51, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.52, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.52, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.52, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.53, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.53, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.53, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.54, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.54, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.54, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.55, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.55, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.55, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.56, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.56, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.56, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.57, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.57, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.57, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.58, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.58, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.58, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.59, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.59, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.59, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.60, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.60, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.60, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.61, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.61, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.61, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.62, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.62, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.62, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.63, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.63, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.63, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.64, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.64, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.64, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.65, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.65, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.65, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.66, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.66, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.66, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.67, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.67, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.67, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.68, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.68, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.68, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.69, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.69, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.69, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.70, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.70, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.70, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.71, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.71, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.71, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.72, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.72, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.72, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.73, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.73, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.73, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.74, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.74, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.74, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.75, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.75, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.75, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.76, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.76, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.76, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.77, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.77, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.77, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.78, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.78, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.78, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.79, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.79, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.79, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.80, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.80, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.80, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.81, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.81, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.81, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.82, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.82, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.82, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.83, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.83, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.83, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.84, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.84, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.84, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.85, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.85, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.85, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.86, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.86, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.86, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.87, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.87, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.87, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.88, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.88, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.88, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.89, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.89, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.89, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.90, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.90, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.90, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.91, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.91, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.91, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.92, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.92, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.92, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.93, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.93, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.93, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.94, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.94, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.94, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.95, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.95, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.95, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.96, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.96, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.96, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.97, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.97, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.97, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.98, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.98, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.98, -0.02, -0.09, -0.00, 0.71, 3.37
1, 9.99, 0.30, 0.68, -0.00, 0.26, 0.47
2, 9.99, 4.92, 50.21, -0.00, -2.49, -6.54
3, 9.99, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.00, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.00, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.00, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.01, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.01, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.01, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.02, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.02, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.02, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.03, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.03, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.03, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.04, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.04, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.04, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.05, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.05, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.05, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.06, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.06, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.06, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.07, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.07, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.07, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.08, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.08, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.08, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.09, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.09, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.09, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.10, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.10, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.10, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.11, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.11, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.11, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.12, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.12, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.12, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.13, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.13, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.13, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.14, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.14, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.14, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.15, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.15, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.15, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.16, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.16, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.16, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.17, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.17, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.17, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.18, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.18, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.18, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.19, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.19, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.19, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.20, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.20, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.20, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.21, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.21, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.21, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.22, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.22, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.22, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.23, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.23, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.23, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.24, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.24, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.24, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.25, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.25, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.25, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.26, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.26, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.26, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.27, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.27, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.27, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.28, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.28, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.28, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.29, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.29, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.29, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.30, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.30, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.30, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.31, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.31, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.31, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.32, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.32, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.32, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.33, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.33, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.33, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.34, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.34, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.34, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.35, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.35, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.35, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.36, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.36, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.36, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.37, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.37, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.37, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.38, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.38, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.38, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.39, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.39, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.39, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.40, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.40, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.40, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.41, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.41, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.41, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.42, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.42, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.42, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.43, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.43, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.43, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.44, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.44, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.44, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.45, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.45, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.45, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.46, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.46, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.46, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.47, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.47, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.47, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.48, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.48, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.48, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.49, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.49, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.49, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.50, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.50, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.50, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.51, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.51, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.51, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.52, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.52, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.52, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.53, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.53, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.53, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.54, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.54, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.54, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.55, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.55, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.55, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.56, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.56, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.56, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.57, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.57, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.57, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.58, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.58, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.58, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.59, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.59, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.59, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.60, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.60, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.60, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.61, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.61, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.61, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.62, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.62, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.62, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.63, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.63, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.63, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.64, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.64, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.64, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.65, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.65, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.65, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.66, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.66, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.66, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.67, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.67, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.67, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.68, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.68, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.68, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.69, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.69, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.69, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.70, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.70, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.70, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.71, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.71, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.71, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.72, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.72, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.72, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.73, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.73, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.73, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.74, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.74, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.74, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.75, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.75, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.75, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.76, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.76, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.76, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.77, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.77, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.77, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.78, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.78, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.78, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.79, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.79, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.79, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.80, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.80, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.80, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.81, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.81, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.81, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.82, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.82, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.82, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.83, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.83, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.83, -0.02, -0.09, -0.00, 0.71, 3.37
1, 10.84, 0.30, 0.68, -0.00, 0.26, 0.47
2, 10.84, 4.92, 50.21, -0.00, -2.49, -6.54
3, 10.84, -0.02, -0.09, -0.00, 0.71, 3.37
